chr,start,end,score,CL12w16-3_atac_LITC,CL12w16-3_atac.MATA,CL12_wgs.LITC,CL12_wgs.MATA
chrIV,29904159,29904743,1000,0,19,2,13
chrIV,29913976,29914358,909,0,0,0,0
chrIV,29947586,29948139,1000,20,21,6,5
chrIV,29950589,29951283,1000,59,49,17,11
chrIV,29953247,29953504,1000,214,178,14,18
chrIV,29954032,29954215,1000,54,69,13,13
chrIV,29956379,29956607,1000,5,2,5,4
chrIV,29961906,29962548,1000,48,493,17,46
chrIV,29971940,29972879,1000,239,284,15,13
chrIV,29980297,29980767,1000,0,0,0,0
chrIV,29988120,29988354,1000,0,0,0,0
chrIV,30003195,30004959,1000,129,209,44,40
chrIV,30026934,30027452,1000,0,0,0,0
chrIV,30040014,30040298,855,0,0,0,0
chrIV,30060390,30060842,1000,0,0,0,0
chrIV,30060968,30061866,1000,0,0,0,0
chrIV,30062436,30062786,1000,38,0,21,3
chrIV,30070783,30071117,1000,0,0,0,0
chrIV,30071515,30071799,1000,0,0,0,0
chrIV,30072228,30073388,1000,150,154,37,36
chrIV,30073549,30073815,1000,0,0,0,0
chrIV,30074540,30074959,977,0,0,0,0
chrIV,30075563,30075801,876,22,9,14,8
chrIV,30085319,30085630,657,0,0,0,0
chrIV,30089286,30090326,1000,963,695,27,30
chrIV,30090522,30091127,1000,35,23,3,6
chrIV,30097565,30097791,1000,144,144,29,17
chrIV,30102191,30103434,1000,147,129,11,13
chrIV,30105536,30106146,1000,0,0,0,0
chrIV,30109566,30109852,1000,32,34,12,19
chrIV,30109992,30110256,1000,37,13,16,14
chrIV,30113536,30114036,1000,65,66,26,15
chrIV,30118365,30118811,1000,186,201,26,24
chrIV,30121969,30122794,1000,160,142,28,36
chrIV,30145077,30145715,1000,0,0,0,0
chrIV,30151019,30151436,921,42,41,17,15
chrIV,30166828,30167044,1000,94,150,34,25
chrIV,30189111,30189499,1000,271,240,27,36
chrIV,30195853,30196089,1000,2,4,2,2
chrIV,30199173,30199560,583,7,12,8,3
chrIV,30218918,30219239,858,9,10,3,9
chrIV,30220902,30221737,753,43,56,17,38
chrIV,30235739,30236585,1000,99,246,18,29
chrIV,30237086,30237398,1000,30,37,8,11
chrIV,30239542,30239834,1000,12,9,3,5
chrIV,30248242,30248634,1000,102,96,19,9
chrIV,30261177,30261638,581,1,0,0,0
chrIV,30273643,30273820,1000,0,0,0,0
chrIV,30277950,30278200,1000,103,135,25,32
chrIV,30282158,30282338,1000,0,1,1,1
chrIV,30282547,30282767,1000,38,202,10,24
chrIV,30333873,30334100,1000,23,32,15,13
chrIV,30359767,30360010,1000,9,8,6,6
chrIV,30364221,30364666,1000,122,247,23,32
chrIV,30369034,30369535,1000,8,234,18,29
chrIV,30371215,30371430,1000,0,0,0,0
chrIV,30371612,30372225,1000,0,0,0,0
chrIV,30375728,30376018,1000,0,0,0,0
chrIV,30379737,30380294,1000,6,9,2,7
chrIV,30382495,30382770,1000,26,16,11,7
chrIV,30517552,30518416,1000,681,785,29,49
chrIV,30529856,30530070,1000,0,0,0,0
chrIV,30563453,30563661,1000,0,0,0,0
chrIV,30603315,30603582,1000,114,81,16,34
chrIV,30620932,30621273,1000,64,101,24,29
chrIV,30660160,30660392,1000,0,0,0,0
chrIV,30752710,30753057,737,54,70,28,14
chrIV,30771647,30772577,1000,334,288,46,46
chrIV,30774865,30775297,765,0,0,0,0
chrIV,30775900,30776220,1000,59,23,19,6
chrIV,30776349,30776838,695,0,83,2,19
chrIV,30779836,30780070,1000,76,49,23,23
chrIV,30784236,30785159,1000,472,475,34,31
chrIV,30785435,30785656,1000,176,195,16,13
chrIV,30790800,30791503,1000,194,155,33,23
chrIV,30817330,30817642,724,0,0,0,0
chrIV,30817767,30818216,1000,0,0,0,0
chrIV,30825027,30825260,1000,93,125,18,34
chrIV,30840138,30840392,1000,0,288,7,29
chrIV,30840696,30841444,1000,194,361,29,45
chrIV,30845510,30847301,1000,1026,1090,78,74
chrIV,30874300,30876144,1000,153,236,29,29
chrIV,30876617,30876801,1000,55,51,16,13
chrIV,30876911,30877940,1000,267,485,39,49
chrIV,30883248,30883455,1000,57,52,19,20
chrIV,30885756,30885964,1000,0,0,0,0
chrIV,30893953,30894753,1000,59,62,14,16
chrIV,30896693,30896918,1000,20,16,6,9
chrIV,30897257,30897899,1000,295,901,64,65
chrIV,30899641,30900140,1000,47,69,13,7
chrIV,30904799,30905387,1000,15,11,13,7
chrIV,30909551,30909862,1000,18,23,21,11
chrIV,30918138,30918450,1000,209,255,21,19
chrIV,30920514,30921222,1000,127,141,31,35
chrIV,30927422,30928496,1000,195,90,27,27
chrIV,30929447,30929724,1000,9,344,12,59
chrIV,30989813,30990249,1000,2,0,4,6
chrIV,31005614,31006393,1000,101,63,10,25
chrIV,31050852,31051029,1000,0,0,0,0
chrIV,31098383,31099107,1000,0,0,0,0
chrIV,31103363,31104646,1000,1,708,6,32
chrIV,31110514,31111249,1000,110,116,26,17
chrIV,31122589,31122893,672,150,137,28,26
chrIV,31123969,31124394,624,20,17,1,12
chrIV,31134061,31134521,1000,119,65,16,8
chrIV,31156944,31157362,1000,0,0,0,0
chrIV,31162433,31162942,1000,29,22,11,13
chrIV,31164183,31165197,1000,132,123,20,13
chrIV,31166347,31167345,1000,0,0,0,0
chrIV,31167514,31167934,1000,0,0,0,0
chrIV,31169570,31169758,1000,0,0,0,0
chrIV,31169915,31170213,1000,112,61,32,30
chrIV,31177355,31178372,1000,79,66,21,16
chrIV,31218336,31218761,1000,0,0,0,0
chrIV,31218871,31219858,1000,0,0,0,0
chrIV,31247911,31248266,1000,96,79,22,22
chrIV,31252674,31253228,417,0,0,0,0
chrIV,31255625,31256185,1000,0,0,0,0
chrIV,31256824,31257161,1000,0,0,0,0
chrIV,31260431,31260846,1000,0,0,0,0
chrIV,31261217,31261350,1000,0,0,0,0
chrIV,31282271,31282902,588,0,3,0,2
chrIV,31286052,31287054,1000,0,0,0,0
chrIV,31287277,31287491,1000,0,0,0,0
chrIV,31291986,31292650,1000,0,0,2,3
chrIV,31295529,31296226,1000,42,37,10,11
chrIV,31301804,31302457,1000,76,74,27,37
chrIV,31318578,31319050,1000,0,0,0,0
chrIV,31325455,31326321,1000,0,0,0,0
chrIV,31326498,31326674,1000,0,0,0,0
chrIV,31331222,31331569,854,7,10,3,5
chrIV,31347260,31347441,1000,0,0,0,0
chrIV,31347606,31348191,1000,250,297,11,18
chrIV,31353424,31353710,1000,0,0,0,0
chrIV,31355103,31355672,1000,0,0,0,0
chrIV,31374968,31375225,1000,0,0,0,0
chrIV,31413820,31414027,1000,0,0,0,0
chrIV,31430858,31431310,1000,0,0,0,0
chrIV,31440845,31441170,1000,0,0,0,0
chrIV,31453475,31453827,797,0,0,0,0
chrIV,31464896,31465317,1000,0,0,0,0
chrIV,31495843,31496312,1000,0,0,0,0
chrIV,31496532,31496715,1000,0,0,0,0
chrIV,31498903,31499169,1000,0,0,0,0
chrIV,31520562,31521120,1000,0,555,8,28
chrIV,31544837,31545049,1000,56,97,20,36
chrIV,31616210,31616454,1000,0,0,0,0
chrIV,31667211,31667853,1000,21,126,19,32
chrIV,31749864,31750153,1000,78,31,16,17
chrIV,31750263,31750564,1000,93,99,16,17
chrIV,31775695,31775874,1000,151,68,23,25
chrIV,31779324,31779743,606,0,0,0,0
chrIV,31806440,31806875,1000,2,1,4,3
chrIV,31817420,31817648,927,0,0,0,0
chrIV,31834577,31835225,557,32,64,14,37
chrIV,31898001,31898298,1000,9,397,9,189
chrIV,31907532,31907781,1000,126,189,29,21
chrIV,31909258,31909959,1000,342,378,70,68
chrIV,31910278,31910441,1000,36,55,3,17
chrIV,31910802,31911268,957,51,61,23,26
chrIV,31920731,31920907,1000,0,0,0,0
chrIV,31927823,31928535,1000,103,192,9,10
chrIV,31928706,31930079,1000,230,238,19,12
chrIV,31930275,31930819,461,126,126,16,34
chrIV,31930923,31932203,1000,377,399,41,51
chrIV,31932361,31933873,1000,320,299,34,37
chrIV,31936677,31938320,1000,105,89,26,32
chrIV,31939298,31939629,1000,0,0,0,0
chrIV,31940423,31941340,1000,170,256,30,45
chrIV,31944760,31944960,1000,0,0,0,0
chrIV,31947947,31949102,1000,0,0,0,0
chrIV,31953086,31953308,1000,59,90,21,25
chrIV,31958942,31959572,1000,239,201,39,40
chrIV,31970817,31971045,1000,158,218,30,29
chrIV,31971292,31971837,1000,0,29,3,24
chrIV,31980866,31982232,1000,325,271,40,20
chrIV,32002173,32002640,1000,248,49,28,22
chrIV,32007074,32007302,1000,0,0,0,0
chrIV,32017283,32018403,1000,10,11,6,10
chrIV,32028882,32029089,1000,32,0,13,3
chrIV,32041514,32041739,1000,0,0,0,0
chrIV,32041991,32042185,1000,170,0,12,13
chrIV,32048559,32049156,1000,142,0,36,11
chrIV,32103004,32103473,1000,168,0,34,7
chrIV,32104345,32104597,1000,0,0,0,0
chrIV,32106267,32106749,700,4,37,3,15
chrIV,32120869,32121058,1000,18,0,7,0
chrIV,32164918,32165614,1000,599,0,76,47
chrIV,32166100,32166453,1000,144,0,19,14
chrIV,32175627,32175935,1000,0,0,0,0
chrIV,32177141,32178813,1000,16,0,9,6
chrIV,32181357,32181573,1000,45,0,17,9
chrIV,32252089,32253212,1000,50,28,11,9
chrIV,32260706,32260953,1000,0,0,0,0
chrIV,32267872,32268245,1000,0,0,0,0
chrIV,32285627,32286066,1000,224,288,13,45
chrIV,32294442,32295280,1000,0,0,0,0
chrIV,32337241,32338087,1000,223,76,31,13
chrIV,32343665,32343861,1000,0,0,0,0
chrIV,32390504,32390707,1000,45,92,8,27
chrIV,32390856,32391117,1000,267,260,34,17
chrIV,32397150,32398462,1000,328,1357,48,106
chrIV,32398655,32398945,1000,113,186,16,25
chrIV,32400119,32401329,1000,0,35,2,17
chrIV,32407544,32407868,1000,199,194,42,69
chrIV,32444887,32445277,1000,0,89,5,35
chrIV,32470719,32470935,1000,0,0,0,0
chrIV,32475741,32476834,1000,0,0,0,0
chrIV,32585961,32586150,1000,0,0,0,0
chrIV,32586594,32586955,1000,0,4,3,3
chrIV,32605635,32606142,751,1,7,3,5
chrIV,32607152,32607475,1000,0,0,0,0
chrIV,32607962,32609016,1000,137,0,15,0
chrIV,32612539,32613050,1000,0,0,0,0
chrIV,32613727,32613908,1000,0,0,0,0
chrIV,32614122,32614537,1000,0,0,0,0
chrIV,32614720,32614905,1000,0,0,0,0
chrIV,32624043,32624542,1000,0,0,0,0
chrIV,32633222,32633368,1000,6,10,3,5
chrIV,32635572,32636128,1000,8,178,5,9
chrIV,32656073,32656271,1000,0,0,0,0
chrIV,32656444,32657536,1000,0,0,0,0
chrIV,32668096,32668375,1000,35,30,10,18
chrIV,32669210,32669938,1000,0,94,8,7
chrIV,32680843,32681613,1000,0,0,0,0
chrIV,32681730,32681873,1000,0,0,0,0
chrIV,32685906,32686561,1000,22,48,25,23
chrIV,32697087,32697636,548,6,2,5,5
chrIV,32703942,32704135,1000,0,0,0,0
chrIV,32717299,32717493,1000,0,0,0,0
chrIV,32742400,32743131,1000,0,0,0,0
chrIV,32745531,32746087,703,0,0,0,0
chrIV,32760571,32760755,1000,0,0,0,0
chrIV,32771573,32771812,1000,1,2,2,2
chrIV,32772780,32772959,1000,0,0,0,0
chrIV,32775771,32776124,1000,119,139,6,14
chrIV,32794523,32795015,1000,0,0,0,0
chrIV,32795787,32796785,1000,179,165,18,26
chrIV,32802242,32802566,1000,0,0,0,0
chrIV,32822557,32822758,1000,0,0,0,0
chrIV,32854523,32855161,1000,13,18,4,1
chrIV,32864732,32864954,910,0,0,0,0
chrIV,32865081,32865274,1000,0,0,0,0
chrIV,32869813,32870002,1000,1,15,4,10
chrIV,32870110,32870265,1000,0,0,0,0
chrIV,32881458,32881654,1000,52,131,6,17
chrIV,32886337,32886988,1000,0,0,0,0
chrIV,32887599,32887817,938,0,0,0,0
chrIV,32889881,32890115,1000,0,0,0,0
chrIV,32947035,32947425,1000,0,0,0,0
chrIV,32948545,32949318,1000,0,0,0,0
chrIV,32976929,32977341,1000,23,24,16,7
chrIV,32977578,32978427,1000,55,79,10,29
chrIV,33022307,33022948,1000,128,75,31,39
chrIV,33029573,33030170,662,0,0,0,0
chrIV,33039565,33040285,1000,1,288,8,10
chrIV,33040795,33041136,1000,0,0,0,0
chrIV,33074926,33075194,1000,0,0,0,0
chrIV,33094725,33094981,1000,0,0,0,0
chrIV,33097144,33097834,1000,0,66,8,26
chrIV,33098178,33098730,1000,0,0,0,0
chrIV,33098898,33099150,1000,0,0,0,0
chrIV,33128039,33128214,1000,0,0,0,0
chrIV,33161813,33161995,1000,17,24,8,4
chrIV,33162255,33162906,1000,183,0,17,0
chrIV,33164252,33164478,1000,0,4,1,0
chrIV,33164599,33165281,1000,0,0,0,0
chrIV,33173708,33173959,1000,0,20,4,3
chrIV,33208014,33208620,1000,66,63,23,12
chrIV,33211187,33211703,1000,0,0,0,0
chrIV,33238114,33238473,1000,0,0,0,0
chrIV,33241482,33241723,1000,0,0,0,0
chrIV,33242189,33242601,1000,0,0,0,0
chrIV,33250254,33251034,1000,1,151,9,19
chrIV,33279580,33279844,1000,0,0,0,0
chrIV,33280409,33281961,1000,4,0,5,0
chrIV,33311295,33311527,1000,0,0,0,0
chrIV,33320679,33320907,1000,183,2,185,14
chrIV,33363478,33364017,1000,0,0,0,0
chrIV,33365042,33365459,766,7,7,3,3
chrIV,33398182,33398475,824,50,91,24,6
chrIV,33413630,33414354,1000,126,232,26,21
chrIV,33433947,33434163,1000,169,223,4,27
chrIV,33434312,33435329,1000,206,282,38,43
chrIV,33436119,33436650,1000,0,13,0,17
chrIV,33438323,33438873,1000,203,160,40,40
chrIV,33452271,33452980,1000,184,390,42,49
chrIV,33453091,33453260,1000,107,102,6,16
chrIV,33454658,33455405,1000,621,549,83,74
chrIV,33479238,33480000,1000,0,9,8,1
chrIV,33533989,33534411,1000,0,0,0,0
chrIV,33534543,33535117,907,8,156,20,47
chrIV,33550039,33550281,1000,0,0,0,0
chrIV,33560005,33560258,1000,23,24,3,2
chrIV,33560424,33561131,1000,214,221,35,18
chrIV,33562075,33562791,1000,4,13,7,13
chrIV,33565305,33566128,1000,232,292,31,31
chrIV,33568539,33569814,1000,64,68,7,28
chrIV,33571887,33572136,1000,173,54,37,9
chrIV,33574818,33575920,1000,180,1063,31,65
chrIV,33579664,33580018,1000,95,91,20,13
chrIV,33580164,33580764,1000,233,234,11,21
chrIV,33580949,33581649,1000,84,0,41,0
chrIV,33697026,33697263,1000,0,0,0,0
chrIV,33697808,33697981,1000,0,0,0,0
chrIV,33728929,33729724,1000,19,27,4,8
chrIV,33746171,33746381,1000,0,0,0,0
chrIV,33766883,33767242,595,0,0,0,0
chrIV,33768106,33768608,1000,2,0,5,5
chrIV,33779086,33779292,1000,0,0,0,0
chrIV,33779690,33780206,1000,396,446,24,14
chrIV,33783245,33783628,1000,0,0,0,0
chrIV,33783733,33783929,1000,0,0,0,0
chrIV,33784108,33784935,1000,374,335,22,24
chrIV,33786786,33787285,1000,0,0,0,0
chrIV,33839963,33840987,1000,40,70,26,24
chrIV,33868108,33868617,1000,111,40,25,9
chrIV,33873063,33873919,1000,58,406,17,9
chrIV,33874068,33874352,1000,367,125,43,20
chrIV,33875456,33876017,663,14,137,33,40
chrIV,33889264,33890077,686,104,126,45,36
chrIV,33890257,33891237,1000,312,159,82,24
chrIV,33923667,33924275,1000,0,0,0,0
chrIV,33937758,33938186,1000,0,2,2,5
chrIV,33938711,33939082,1000,177,98,14,14
chrIV,33946501,33946836,1000,82,57,28,27
chrIV,33950117,33950927,1000,480,508,43,34
chrIV,33954601,33954965,838,74,85,53,27
chrIV,33959580,33961085,1000,180,170,30,18
chrIV,33965748,33966049,901,52,36,30,30
chrIV,34016181,34016884,1000,239,277,16,26
chrIV,34019582,34020428,1000,120,165,25,15
chrIV,34021018,34021397,1000,83,145,23,30
chrIV,34039131,34039268,1000,5,0,0,4
chrIV,34039664,34040075,1000,3,6,11,19
chrIV,34054179,34055038,1000,118,186,33,44
chrIV,34061152,34061834,1000,164,382,29,36
chrIV,34066181,34066643,1000,0,0,0,0
chrIV,34080885,34081198,1000,92,98,11,7
chrIV,34107323,34107676,1000,163,164,21,9
chrIV,34109839,34110760,1000,1194,1083,49,90
chrIV,34111603,34111778,1000,0,0,0,0
chrIV,34111996,34112594,1000,159,148,16,32
chrIV,34126297,34126516,1000,138,125,11,9
chrIV,34126689,34127145,1000,173,174,7,13
chrIV,34132069,34133011,1000,7,8,4,8
chrIV,34145443,34146022,1000,0,0,0,0
chrIV,34146508,34146834,1000,25,36,10,12
chrIV,34149531,34150592,1000,0,0,0,0
chrIV,34150971,34151365,1000,25,264,19,27
chrIV,34151714,34153639,1000,130,188,33,11
chrIV,34159117,34159475,761,69,58,37,39
chrIV,34169422,34169779,1000,0,0,0,0
chrIX,116,360,1000,0,0,0,0
chrIX,1220,1390,1000,46,7,651,126
chrIX,4817,5007,1000,0,0,0,0
chrIX,5513,6105,1000,0,0,0,0
chrIX,6397,7018,1000,33,4,578,204
chrIX,57146,57723,852,5,4,2,1
chrIX,65228,65676,1000,9,18,2,2
chrIX,71079,71443,1000,0,0,0,0
chrIX,72032,73313,1000,1060,898,36,29
chrIX,73414,73907,1000,0,0,0,0
chrIX,76713,76933,1000,0,0,0,0
chrIX,78157,78561,1000,0,0,0,0
chrIX,78704,79153,1000,78,117,16,16
chrIX,85012,85645,1000,0,0,0,0
chrIX,134569,135218,1000,3,4,3,2
chrIX,139879,140701,1000,7,3,1,3
chrIX,141952,142192,1000,7,14,9,11
chrIX,142514,143017,1000,11,10,4,8
chrIX,143184,143404,1000,0,0,0,0
chrIX,182742,183315,720,89,76,20,21
chrIX,188267,188469,1000,0,0,0,0
chrIX,212973,213191,1000,1,1,5,8
chrIX,213779,214010,1000,1,5,6,8
chrIX,215629,217193,1000,429,381,40,27
chrIX,217513,217950,997,99,97,24,17
chrIX,230524,231319,1000,20,16,17,8
chrIX,232004,232653,1000,0,0,0,0
chrIX,234659,235005,768,0,0,0,0
chrIX,243960,244169,1000,1,3,0,0
chrIX,244356,244574,1000,73,73,29,29
chrIX,281319,282067,696,0,95,13,22
chrIX,282302,282740,1000,0,0,0,0
chrIX,316991,317562,445,110,126,44,29
chrIX,325386,325898,1000,46,49,24,20
chrIX,328497,329037,697,0,0,0,0
chrIX,336363,336796,919,0,0,0,0
chrIX,338937,339875,887,0,0,0,0
chrIX,351247,351448,1000,81,85,23,6
chrIX,353459,353698,959,0,0,0,0
chrIX,353924,354374,1000,0,0,0,0
chrIX,364395,364870,851,42,32,10,13
chrIX,370721,371314,1000,0,0,0,0
chrIX,380470,380846,619,112,183,36,37
chrIX,391068,391423,1000,0,0,0,0
chrIX,396461,396605,1000,0,0,0,0
chrIX,417300,417724,1000,194,12,114,8
chrIX,451587,451942,1000,22,0,3,0
chrIX,452065,453239,1000,135,317,10,45
chrIX,453611,454282,1000,0,0,0,0
chrIX,475743,476172,1000,158,141,21,10
chrIX,483897,484181,1000,0,0,0,0
chrIX,484309,485615,1000,521,591,35,23
chrIX,502566,502752,1000,12,9,8,6
chrIX,512613,512853,1000,0,160,13,31
chrIX,519227,519821,1000,15,12,5,18
chrIX,542885,543478,1000,192,151,14,19
chrIX,548093,548277,1000,0,0,0,0
chrIX,570891,571360,1000,2,10,7,11
chrIX,597303,597570,1000,51,67,4,22
chrIX,600551,601057,1000,0,209,3,6
chrIX,607198,607741,1000,1,74,8,10
chrIX,609588,611165,1000,4,78,16,19
chrIX,619004,621100,1000,107,13,19,15
chrIX,641978,642600,1000,114,122,4,14
chrIX,648805,649479,1000,41,31,21,9
chrIX,649892,651110,1000,176,174,26,42
chrIX,671854,672296,1000,0,0,0,0
chrIX,672705,673086,1000,42,141,17,35
chrIX,719437,719971,1000,33,23,16,2
chrIX,731227,731423,1000,1,1,0,1
chrIX,731617,731820,1000,0,0,0,0
chrIX,736193,736418,1000,0,9,2,1
chrIX,736563,736784,1000,0,236,15,35
chrIX,736992,737154,1000,0,0,3,0
chrIX,737617,737888,1000,0,68,6,17
chrIX,738125,738331,1000,0,0,0,0
chrIX,739088,739284,1000,0,0,0,0
chrIX,740549,740734,1000,0,0,0,0
chrIX,740899,741387,1000,0,0,0,0
chrIX,745374,746261,1000,129,0,15,10
chrIX,746508,746727,1000,0,0,0,0
chrIX,753165,753392,1000,249,239,27,18
chrIX,759221,760163,1000,174,160,50,36
chrIX,764047,765322,1000,17,11,3,18
chrIX,771295,771694,766,78,76,8,14
chrIX,771851,772149,1000,404,466,28,29
chrIX,793344,794061,1000,182,140,43,21
chrIX,798472,799547,1000,16,316,20,42
chrIX,800236,800765,1000,1,0,0,2
chrIX,827037,827263,1000,12,222,21,17
chrIX,836244,836377,1000,0,0,0,0
chrIX,850656,850849,1000,48,46,6,27
chrIX,851082,851272,1000,0,0,0,0
chrIX,855602,856580,1000,208,195,24,44
chrIX,858479,859315,1000,160,139,23,38
chrIX,859847,860354,1000,227,259,25,19
chrIX,866328,866927,1000,1,0,0,0
chrIX,867720,869204,1000,360,268,77,95
chrIX,872524,872777,1000,104,82,15,37
chrIX,902936,903311,751,74,4,41,10
chrIX,905155,906189,1000,751,1049,57,30
chrIX,913228,913711,1000,0,0,0,0
chrIX,949512,949872,1000,0,0,0,0
chrIX,950006,950316,1000,27,97,32,91
chrIX,956262,956998,1000,358,24,41,22
chrIX,961223,961721,1000,0,0,0,0
chrIX,1103997,1104232,1000,18,15,11,9
chrIX,1108163,1108524,1000,0,0,0,0
chrIX,1108730,1108965,1000,0,0,0,0
chrIX,1133786,1134011,896,0,0,0,0
chrIX,1150720,1151204,890,0,0,0,0
chrIX,1157576,1157868,982,133,156,61,47
chrIX,1167828,1168209,933,0,1,14,5
chrIX,1195895,1197255,1000,0,3,0,0
chrIX,1206344,1207963,1000,220,0,17,0
chrIX,1208203,1208538,919,0,0,0,0
chrIX,1227543,1228162,715,2,135,4,23
chrIX,1242630,1242834,1000,51,41,34,22
chrIX,1253209,1253824,1000,41,100,12,20
chrIX,1257550,1258110,954,153,94,25,31
chrIX,1258356,1259399,1000,10,20,8,9
chrIX,1259628,1259882,1000,126,82,19,25
chrIX,1274692,1275821,1000,322,282,25,22
chrIX,1279651,1280005,992,0,0,0,0
chrIX,1284394,1285180,1000,46,44,7,16
chrIX,1289127,1290407,1000,353,334,27,47
chrIX,1315659,1316087,1000,0,0,0,0
chrIX,1359792,1360250,1000,132,145,18,15
chrIX,1363022,1363415,1000,3,0,4,0
chrIX,1378694,1378958,1000,0,0,0,0
chrIX,1379059,1379676,1000,0,0,0,0
chrIX,1379913,1381238,1000,26,22,15,8
chrIX,1382169,1382446,786,63,71,8,18
chrIX,1382661,1382888,1000,0,0,0,0
chrIX,1398381,1398791,1000,10,9,1,1
chrIX,1407352,1408725,1000,274,314,40,35
chrIX,1417378,1418012,1000,215,200,7,16
chrIX,1427060,1427719,1000,0,0,0,0
chrIX,1431253,1431718,815,0,0,0,0
chrIX,1439079,1439677,1000,18,36,27,12
chrIX,1439956,1440669,1000,142,135,17,8
chrIX,1446096,1446491,1000,0,0,0,0
chrIX,1458968,1459200,1000,30,15,11,14
chrIX,1473582,1474039,1000,0,0,0,0
chrIX,1498488,1498862,972,0,0,0,0
chrIX,1499144,1499341,1000,0,0,0,0
chrIX,1517418,1517756,1000,89,117,16,21
chrIX,1530003,1530920,1000,197,246,76,48
chrIX,1563652,1564505,1000,801,655,58,38
chrIX,1574434,1574770,1000,804,663,31,28
chrIX,1587132,1587324,1000,2,5,8,7
chrIX,1629039,1629310,1000,0,0,0,0
chrIX,1630825,1631488,1000,0,227,0,13
chrIX,1631860,1632063,1000,0,0,0,0
chrIX,1655427,1655829,1000,0,0,0,0
chrIX,1661096,1661506,1000,100,95,7,8
chrIX,1662756,1663632,863,89,60,26,20
chrIX,1683909,1684128,1000,0,0,0,0
chrIX,1704659,1705055,1000,0,0,0,0
chrIX,1710257,1710906,1000,194,216,44,35
chrIX,1711070,1711680,1000,98,134,12,22
chrIX,1715205,1715430,1000,3,12,4,3
chrIX,1721355,1722038,1000,228,287,51,62
chrIX,1726762,1727626,1000,691,795,76,93
chrIX,1732834,1733421,1000,70,66,8,10
chrIX,1733949,1735032,1000,97,166,36,23
chrIX,1744779,1745029,1000,69,88,14,11
chrIX,1751220,1751430,1000,4,4,10,18
chrIX,1756140,1757431,1000,576,582,32,46
chrIX,1757545,1757718,1000,0,0,0,0
chrIX,1758011,1758750,1000,102,83,21,26
chrIX,1856390,1856581,1000,0,0,0,0
chrIX,1861508,1861827,1000,0,0,0,0
chrIX,1901363,1902543,1000,0,0,0,0
chrIX,1926342,1926543,1000,92,91,10,10
chrIX,1927760,1927996,1000,146,0,6,0
chrIX,1928167,1929222,1000,97,97,20,18
chrIX,1940693,1941061,1000,31,28,8,6
chrIX,1945024,1945277,1000,43,54,12,18
chrIX,1952818,1953422,1000,109,110,12,12
chrIX,1954071,1954479,1000,70,41,20,18
chrIX,1955023,1955666,1000,318,319,26,9
chrIX,1957255,1957646,576,0,0,0,0
chrIX,1969921,1971121,1000,0,0,0,0
chrIX,1974783,1975024,1000,0,0,0,0
chrIX,2041364,2041608,1000,0,0,0,0
chrIX,2042012,2042441,1000,0,0,0,0
chrIX,2042612,2043170,1000,0,0,0,0
chrIX,2043288,2043540,809,0,0,0,0
chrIX,2048236,2048673,1000,0,0,0,0
chrIX,2051301,2051727,1000,0,0,0,0
chrIX,2054038,2054249,1000,0,0,0,0
chrIX,2056767,2058522,1000,0,0,0,0
chrIX,2063145,2067615,1000,129,85,15,17
chrIX,2079313,2079491,1000,0,0,0,0
chrIX,2092016,2092729,1000,146,95,27,31
chrIX,2110963,2111762,1000,0,0,0,0
chrIX,2115384,2115596,1000,0,0,0,0
chrIX,2119652,2120845,1000,0,14,0,10
chrIX,2139030,2139555,1000,0,0,0,0
chrIX,2151878,2152226,1000,0,0,0,0
chrIX,2163574,2164181,1000,0,0,0,0
chrIX,2166210,2166424,1000,0,0,0,0
chrIX,2167214,2168366,1000,128,132,36,24
chrIX,2171532,2171943,1000,30,23,14,16
chrIX,2172189,2173291,1000,114,113,10,3
chrIX,2180660,2181200,1000,12,8,9,7
chrIX,2181306,2182634,1000,0,0,0,0
chrIX,2207257,2207440,1000,0,0,0,0
chrIX,2211372,2212248,1000,51,55,7,8
chrIX,2212512,2212740,1000,69,49,4,2
chrIX,2312055,2312465,1000,0,0,0,0
chrIX,2314198,2314597,1000,0,0,0,0
chrIX,2347996,2349468,1000,421,425,40,44
chrIX,2354430,2355345,1000,62,0,32,0
chrIX,2370216,2370577,913,0,40,0,13
chrIX,2370969,2371268,1000,0,0,0,0
chrIX,2372722,2373233,1000,0,0,0,0
chrIX,2382095,2383629,1000,41,80,15,17
chrIX,2403464,2403678,1000,0,0,0,0
chrIX,2428496,2429382,1000,0,0,0,0
chrIX,2444099,2444873,1000,0,0,0,0
chrIX,2466186,2466582,1000,101,98,10,15
chrIX,2468199,2468402,1000,0,0,0,0
chrIX,2514246,2514619,1000,0,0,0,0
chrIX,2536647,2536886,874,0,0,0,0
chrIX,2557032,2557606,872,0,0,0,0
chrIX,2566026,2566260,1000,0,0,0,0
chrIX,2584682,2585019,1000,8,7,2,6
chrIX,2829522,2829936,1000,0,0,0,0
